"Marital status","Application mode","Application order","Course","Daytime/evening attendance","Previous qualification","Previous qualification (grade)","Nacionality","Admission grade","Displaced","Educational special needs","Debtor","Tuition fees up to date","Gender","Scholarship holder","Age at enrollment","International","Curricular units 1st sem (credited)","Curricular units 2nd sem (credited)","Unemployment rate","Inflation rate","GDP","Target","total_enrolled","total_approved","avg_grade","units_without_evaluation","units_with_evaluation","parental_scores"
1,1,1,9853,1,1,143,1,147.2,0,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Graduate",14,14,15.3571428571429,0,14,2.41176470588235
1,51,1,9147,1,1,130,1,120,0,0,0,1,0,0,21,0,0,0,11.1,0.6,2.02,"Enrolled",10,8,12.7333333333333,0,20,1.94117647058824
1,17,1,9070,1,1,136,1,130.8,0,0,0,1,0,0,20,0,0,0,10.8,1.4,1.74,"Enrolled",12,12,12,0,14,1.94117647058824
1,16,1,9070,1,1,125,1,120.8,1,0,0,1,0,0,18,0,0,0,12.4,0.5,1.79,"Graduate",12,12,13.6666666666667,0,12,1.94117647058824
1,17,2,9500,1,1,132,1,125.4,1,0,0,0,0,1,20,0,0,0,11.1,0.6,2.02,"Enrolled",15,14,13.3135714285714,0,17,2.64705882352941
1,1,1,8014,0,1,123,1,121.3,1,0,0,1,0,0,25,0,0,0,7.6,2.6,0.32,"Graduate",12,12,12.8333333333333,0,12,1.23529411764706
1,1,1,9147,1,1,142,1,127,1,0,0,1,0,1,18,0,0,0,13.9,-0.3,0.79,"Graduate",10,9,11.8,0,18,2.41176470588235
1,1,3,171,1,1,147,1,151.6,1,0,0,1,0,0,19,0,0,0,13.9,-0.3,0.79,"Graduate",0,0,0,0,0,2.64705882352941
1,1,1,9085,1,1,140,6,131.6,1,0,0,1,0,0,20,1,0,1,12.4,0.5,1.79,"Enrolled",14,12,13.9571428571428,0,25,2.64705882352941
1,1,2,9238,1,1,133.1,1,106,1,0,0,1,0,1,20,0,0,0,12.4,0.5,1.79,"Graduate",12,12,12.9285714285713,0,14,2.41176470588235
1,18,4,9773,1,1,114,1,111.6,1,0,0,1,0,1,21,0,0,0,11.1,0.6,2.02,"Graduate",12,12,12,0,12,1.47058823529412
1,17,3,9670,1,1,125,1,117.3,1,0,0,1,0,0,18,0,0,0,8.9,1.4,3.51,"Graduate",12,11,14,0,17,2.17647058823529
1,17,1,9853,1,1,127,1,121.4,1,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Dropout",14,13,12.3690476190475,0,17,2.17647058823529
1,1,3,9070,1,1,132,1,126.1,1,0,0,1,0,1,18,0,0,0,11.1,0.6,2.02,"Graduate",12,12,15.5833333333333,0,12,1.94117647058824
1,1,4,9500,1,1,148,1,137,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,14.25,0,16,2.88235294117647
1,43,1,9670,1,1,139,1,120.8,0,0,0,1,0,0,19,0,0,0,15.5,2.8,-4.06,"Dropout",12,0,0,0,0,2.64705882352941
1,17,1,9254,1,1,136,1,128.7,1,0,0,1,0,0,20,0,0,0,13.9,-0.3,0.79,"Dropout",12,12,11.3333333333333,0,18,2.41176470588235
1,39,1,9238,1,9,133.1,1,118,0,0,0,1,0,0,47,0,0,0,7.6,2.6,0.32,"Dropout",11,0,0,0,22,1.47058823529412
1,43,1,9130,1,1,120,6,120,0,0,1,1,0,0,21,1,2,0,10.8,1.4,1.74,"Enrolled",10,7,12.85,4,16,2.17647058823529
2,39,1,9130,1,1,130,1,160,0,0,0,1,1,0,31,0,1,1,16.2,0.3,-0.92,"Dropout",12,3,11,2,23,1.94117647058824
2,39,1,9119,1,1,110,1,150,1,0,0,1,1,0,46,0,0,0,7.6,2.6,0.32,"Dropout",10,0,0,0,11,1.47058823529412
1,1,3,9119,1,1,133,1,121.8,1,0,0,1,1,0,18,0,0,0,8.9,1.4,3.51,"Enrolled",10,6,11.5,0,19,2.17647058823529
1,17,3,9119,1,1,138,1,125.4,1,1,0,1,1,0,19,0,0,0,8.9,1.4,3.51,"Dropout",10,7,12.0416666666667,0,19,2.17647058823529
1,51,1,9556,1,1,131,1,126.6,1,0,0,1,1,0,23,0,0,0,8.9,1.4,3.51,"Enrolled",14,7,12.9571428571429,0,24,1.70588235294118
1,44,1,9130,1,39,150,1,150,0,0,0,0,1,0,22,0,0,0,12.7,3.7,-1.7,"Dropout",10,0,0,0,10,2.41176470588235
1,1,1,9147,1,1,125,1,114.5,1,0,0,1,1,0,19,0,0,0,9.4,-0.8,-3.12,"Graduate",10,10,13.1,0,12,2.41176470588235
1,1,1,9147,1,1,108,41,107,0,0,1,0,0,0,19,1,0,0,8.9,1.4,3.51,"Dropout",10,0,0,0,19,1.47058823529412
1,17,1,9147,1,1,116,1,115.7,0,0,0,0,1,0,22,0,0,0,8.9,1.4,3.51,"Enrolled",10,8,12.75,0,21,2.17647058823529
1,39,1,9130,1,1,133.1,1,120,0,0,1,0,1,0,29,0,0,0,9.4,-0.8,-3.12,"Dropout",10,0,0,5,17,1.94117647058824
1,1,3,9500,1,1,147,1,134.8,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,14.0166666666666,0,14,1.70588235294118
1,1,1,9238,1,1,143,1,133.6,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",12,10,11.1,0,17,1.47058823529412
1,1,1,171,1,1,115,1,129,1,0,1,0,0,1,23,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0,0,0,0,1.70588235294118
2,39,1,9991,0,1,160,1,128.4,0,0,0,1,0,0,34,0,0,0,12.4,0.5,1.79,"Graduate",10,10,11.2,0,23,1.94117647058824
1,17,1,9147,1,1,118,1,122.2,0,0,0,1,0,0,19,0,0,0,11.1,0.6,2.02,"Graduate",10,7,10.4583333333333,0,20,2.41176470588235
1,1,1,9085,1,1,122,1,113.3,1,0,0,1,0,0,18,0,0,0,10.8,1.4,1.74,"Enrolled",10,9,13.4821428571429,0,17,2.41176470588235
1,17,6,9500,1,1,143,1,129.9,0,0,0,1,0,1,20,0,3,5,11.1,0.6,2.02,"Graduate",15,15,14.0102678571428,0,15,2.41176470588235
1,1,6,9500,1,1,133,1,126.2,1,0,0,1,0,0,19,0,0,0,15.5,2.8,-4.06,"Graduate",15,14,13.2924305555556,0,20,3.35294117647059
1,5,2,9853,1,1,122,1,112.6,1,0,0,1,0,0,22,0,0,0,12.7,3.7,-1.7,"Enrolled",12,9,11.925,0,19,2.88235294117647
1,1,1,9238,1,1,164,1,149,1,0,0,1,0,1,23,0,0,0,10.8,1.4,1.74,"Graduate",12,12,14.0119047619047,0,13,2.41176470588235
2,39,1,9500,1,1,133.1,1,120,0,0,0,1,1,1,34,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,13.8428571428571,0,16,1.94117647058824
1,17,4,9119,1,1,127,1,120.4,1,0,1,0,1,0,18,0,0,0,9.4,-0.8,-3.12,"Enrolled",10,0,0,0,20,2.88235294117647
1,1,3,9773,1,1,140,1,128.1,1,1,0,1,1,0,21,0,0,0,16.2,0.3,-0.92,"Dropout",12,5,5.9,0,15,2.64705882352941
1,1,1,9238,1,1,127,1,141.7,1,0,0,1,1,0,22,0,0,0,10.8,1.4,1.74,"Dropout",12,12,13.25,0,12,2.64705882352941
1,39,1,9003,1,12,133.1,1,130,0,0,0,1,1,0,28,0,0,0,11.1,0.6,2.02,"Dropout",12,0,0,0,12,1.94117647058824
1,5,4,9119,1,1,115,1,113.3,1,0,0,1,1,0,23,0,0,0,7.6,2.6,0.32,"Dropout",10,0,0,0,12,2.64705882352941
1,1,1,9773,1,1,108,1,105.9,0,0,0,1,1,0,20,0,0,0,7.6,2.6,0.32,"Dropout",12,6,10.375,0,24,1.94117647058824
1,18,2,9119,1,1,136,1,122.7,1,0,0,1,1,0,18,0,0,0,13.9,-0.3,0.79,"Dropout",10,8,12.925,0,16,2.64705882352941
1,39,2,9147,1,12,133.1,1,120,1,0,1,0,1,0,28,0,0,0,9.4,-0.8,-3.12,"Dropout",10,0,0,0,10,1.94117647058824
1,44,1,9070,1,39,120,1,119.8,0,0,0,1,1,0,21,0,2,5,12.4,0.5,1.79,"Dropout",16,9,12.0714285714285,0,17,2.41176470588235
1,39,1,9670,1,1,133.1,1,122.9,0,0,1,0,1,0,25,0,0,0,13.9,-0.3,0.79,"Dropout",12,5,14.25,0,16,2.17647058823529
1,44,1,9085,1,39,160,1,160,1,1,0,0,1,0,19,0,2,1,12.4,0.5,1.79,"Dropout",12,12,13.75,0,17,1.94117647058824
1,1,4,9500,1,1,128,1,125.2,1,0,0,1,1,1,18,0,0,0,12.4,0.5,1.79,"Graduate",15,15,14.8692063492063,0,16,2.17647058823529
1,39,1,9119,1,3,130,1,143.4,0,0,0,1,1,0,29,0,0,0,10.8,1.4,1.74,"Dropout",8,0,0,3,3,1
1,39,1,9119,1,19,133.1,1,96.7,0,0,0,1,1,1,29,0,0,0,12.4,0.5,1.79,"Dropout",10,0,0,0,13,2.41176470588235
1,18,1,9254,1,1,137,1,126.9,0,0,0,1,1,0,20,0,0,0,16.2,0.3,-0.92,"Graduate",12,11,13.3285714285714,0,14,2.88235294117647
1,1,1,171,1,1,163,1,143.1,0,0,0,1,1,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",0,0,0,0,0,2.41176470588235
1,1,1,9254,1,1,125,1,114.5,0,0,0,1,1,0,20,0,0,0,8.9,1.4,3.51,"Graduate",12,12,12.8214285714285,0,15,1.47058823529412
2,39,1,9119,1,1,120,1,140,1,0,0,1,1,0,33,0,0,0,9.4,-0.8,-3.12,"Dropout",10,3,15.5,0,23,1.47058823529412
1,42,1,9991,0,1,150,1,113.7,0,0,0,1,1,0,30,0,11,6,16.2,0.3,-0.92,"Graduate",26,23,11.5224358974358,1,30,2.88235294117647
1,1,1,9556,1,1,135,1,131.5,0,0,0,1,1,1,21,0,0,0,16.2,0.3,-0.92,"Enrolled",15,11,11.3916666666666,0,25,3.35294117647059
1,1,1,9003,1,1,148,1,143.5,0,0,1,1,1,0,18,0,0,0,8.9,1.4,3.51,"Graduate",12,9,14.75,0,14,1.94117647058824
1,1,1,9500,1,1,138,1,126.8,0,0,0,1,1,1,19,0,0,0,15.5,2.8,-4.06,"Graduate",15,15,13.2388888888888,0,21,1.47058823529412
1,17,1,9070,1,1,119,1,115.2,0,0,0,1,1,1,21,0,0,0,15.5,2.8,-4.06,"Dropout",12,9,11.25,0,15,1.94117647058824
1,39,2,9556,1,1,130,1,100,0,0,0,1,1,1,25,0,0,0,15.5,2.8,-4.06,"Dropout",14,2,5,0,14,2.88235294117647
1,1,2,9670,1,1,135,1,121.4,0,0,0,1,1,0,19,0,0,0,9.4,-0.8,-3.12,"Graduate",10,8,11.9666666666667,0,12,3.35294117647059
1,44,1,9070,1,39,120,1,120,1,0,0,1,1,0,23,0,2,5,16.2,0.3,-0.92,"Dropout",16,12,12.1714285714285,1,18,2.41176470588235
1,17,2,9070,1,1,126,1,129.9,1,0,0,1,1,1,19,0,0,0,12.4,0.5,1.79,"Graduate",12,11,13.4333333333333,0,13,1.70588235294118
1,1,1,171,1,1,149,1,151.1,1,0,0,1,1,0,19,0,0,0,9.4,-0.8,-3.12,"Graduate",0,0,0,0,0,3.11764705882353
1,39,1,9003,1,1,110,1,120,0,0,1,0,1,0,31,0,0,0,16.2,0.3,-0.92,"Dropout",12,1,5.5,0,25,2.41176470588235
1,39,1,9003,1,1,133.1,1,130,0,0,1,0,1,0,32,0,0,4,16.2,0.3,-0.92,"Dropout",16,9,12.2142857142857,0,22,2.17647058823529
1,16,2,9500,1,1,127,1,119,1,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",16,14,12.5999999999999,0,24,2.41176470588235
1,42,1,9773,1,6,120,1,122,1,0,0,1,0,0,34,0,8,5,7.6,2.6,0.32,"Graduate",20,19,12.2666666666666,0,23,1.47058823529412
1,16,6,9773,1,1,136,1,129.7,1,0,0,1,0,0,21,0,0,0,7.6,2.6,0.32,"Graduate",12,12,13.0833333333333,0,12,1.47058823529412
1,43,2,9238,1,1,110,1,112.5,1,0,0,1,0,1,53,0,4,2,9.4,-0.8,-3.12,"Graduate",14,13,11,0,25,1.94117647058824
1,1,1,9500,1,1,136,1,136,0,0,0,1,0,1,19,0,0,0,13.9,-0.3,0.79,"Graduate",15,15,14.6821428571428,0,15,3.11764705882353
1,1,3,9773,1,1,145,1,133.1,0,0,0,1,0,1,20,0,0,0,10.8,1.4,1.74,"Graduate",12,8,12.125,0,22,1.70588235294118
1,1,2,9773,1,1,159,1,151.3,1,0,0,1,0,0,18,0,0,0,10.8,1.4,1.74,"Graduate",12,12,14.3333333333333,0,12,1.94117647058824
1,39,1,171,1,1,147,1,133.3,0,0,0,0,0,0,32,0,0,0,16.2,0.3,-0.92,"Dropout",0,0,0,0,0,1.94117647058824
1,43,1,9500,1,1,150,1,130.8,1,0,0,1,0,1,21,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,14.4285714285714,0,16,1.47058823529412
1,7,1,8014,0,3,140,1,140,0,0,0,0,0,0,26,0,0,0,9.4,-0.8,-3.12,"Dropout",10,0,0,0,19,1.94117647058824
1,42,1,9085,1,39,150,1,150,1,0,0,1,0,0,26,0,11,9,15.5,2.8,-4.06,"Graduate",31,31,12.1474358974358,15,72,2.17647058823529
2,44,1,9991,0,39,130,1,130,0,0,0,0,0,0,21,0,0,0,15.5,2.8,-4.06,"Dropout",10,4,12.1666666666667,0,22,1.70588235294118
1,17,1,9773,1,1,120,1,125.3,0,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",12,12,12.75,0,18,1.94117647058824
1,43,1,9070,1,39,130,1,124,1,0,0,1,0,1,21,0,4,5,15.5,2.8,-4.06,"Graduate",24,23,12.9393939393939,0,24,2.17647058823529
1,1,1,9254,1,1,112,1,113.8,1,0,0,1,0,0,21,0,0,0,7.6,2.6,0.32,"Enrolled",12,10,10.9166666666667,0,20,2.17647058823529
1,17,1,9670,1,1,128,1,124.4,0,0,0,1,0,1,19,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,13.5,0,12,3.35294117647059
1,17,1,9147,1,1,114,1,107.7,0,0,0,1,0,0,19,0,0,0,10.8,1.4,1.74,"Dropout",10,4,12,0,18,2.88235294117647
1,43,2,9238,1,1,118,1,110,0,0,0,1,0,1,19,0,0,0,10.8,1.4,1.74,"Graduate",12,11,11.3142857142857,0,19,1.94117647058824
1,7,1,9500,1,3,130,1,130,1,0,0,1,0,0,27,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,12.8875,0,16,2.41176470588235
1,1,2,9500,1,1,145,1,138.8,1,0,0,1,0,1,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,12.95,0,14,1.70588235294118
1,1,2,9147,1,1,121,1,126.3,1,0,0,1,0,0,20,0,0,0,12.7,3.7,-1.7,"Dropout",10,1,5,2,17,2.41176470588235
1,1,3,9500,1,1,114,1,114.5,1,0,0,1,0,1,19,0,0,0,12.4,0.5,1.79,"Graduate",15,15,12.8221428571429,0,15,1.94117647058824
1,1,4,9670,1,1,127,1,116.5,1,0,0,1,0,0,20,0,0,0,16.2,0.3,-0.92,"Dropout",12,0,0,0,13,2.41176470588235
1,17,2,9238,1,1,145,1,128.6,1,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,"Graduate",12,11,11.3571428571429,0,23,2.88235294117647
1,17,5,9238,1,1,130,1,130,1,0,0,1,0,0,20,0,0,0,9.4,-0.8,-3.12,"Enrolled",12,7,10.625,0,23,2.41176470588235
1,1,1,171,1,1,150,1,134.6,0,0,0,1,0,0,20,0,0,0,15.5,2.8,-4.06,"Dropout",0,0,0,0,0,2.88235294117647
1,1,1,9853,1,1,145,1,146.8,0,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",12,12,13.25,0,12,1.70588235294118
1,1,1,9085,1,1,128,1,135.7,1,0,0,1,0,0,20,0,0,0,10.8,1.4,1.74,"Graduate",10,9,13.075,0,12,2.41176470588235
2,39,1,9991,0,1,140,1,120,0,0,0,0,0,0,38,0,0,0,12.7,3.7,-1.7,"Dropout",10,7,10.8,0,15,1.47058823529412
4,39,1,8014,0,1,130,1,138,0,0,0,1,0,0,42,0,0,0,8.9,1.4,3.51,"Graduate",12,11,11.6,0,14,1.94117647058824
1,39,1,9500,1,1,140,1,135.5,0,0,0,1,0,0,32,0,0,0,13.9,-0.3,0.79,"Dropout",15,0,0,0,0,1.94117647058824
1,15,1,9773,1,1,120,26,120,1,0,0,1,0,0,22,1,0,0,12.4,0.5,1.79,"Graduate",12,12,13.3333333333333,0,12,2.88235294117647
2,39,1,9991,0,1,147,1,111.7,1,0,0,1,0,0,28,0,0,0,7.6,2.6,0.32,"Dropout",10,0,0,0,15,1
2,39,1,8014,0,9,133.1,1,100,1,0,0,1,0,0,37,0,0,0,9.4,-0.8,-3.12,"Dropout",12,0,0,0,0,2.17647058823529
2,44,1,9003,1,39,160,1,160,0,0,0,1,0,0,43,0,0,0,15.5,2.8,-4.06,"Graduate",12,12,14.5833333333333,0,17,1.70588235294118
6,39,1,8014,0,1,133.1,1,114.8,0,0,0,1,0,1,41,0,0,0,13.9,-0.3,0.79,"Graduate",12,11,12.5833333333333,0,16,1.94117647058824
4,39,1,8014,0,19,140,1,131,0,0,0,1,0,1,29,0,0,0,10.8,1.4,1.74,"Graduate",12,9,11.075,0,20,1.94117647058824
1,39,1,8014,0,1,133.1,1,97,0,0,0,1,0,1,35,0,0,0,10.8,1.4,1.74,"Graduate",12,12,11.1666666666667,0,15,1.47058823529412
1,17,6,9238,1,1,131,1,131.7,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Dropout",12,8,12,0,16,2.41176470588235
1,39,1,9500,1,19,133.1,1,120,0,0,0,0,0,1,39,0,0,0,16.2,0.3,-0.92,"Dropout",14,5,11,0,23,1.94117647058824
4,39,1,9991,0,1,120,1,110,0,0,0,1,0,0,37,0,0,0,12.7,3.7,-1.7,"Enrolled",10,5,10.6666666666667,0,21,1.47058823529412
1,39,1,9500,1,1,130,1,133,1,0,0,1,0,1,26,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.7,0,14,1.94117647058824
1,7,1,9085,1,3,140,1,140,1,0,0,1,0,0,32,0,0,0,10.8,1.4,1.74,"Dropout",10,1,7,6,20,1.94117647058824
2,39,1,8014,0,1,133.1,1,100,0,0,1,1,0,0,37,0,3,2,13.9,-0.3,0.79,"Enrolled",15,13,11.7708333333333,0,22,2.17647058823529
1,39,1,9085,1,1,140,1,129.3,1,0,1,1,0,0,28,0,0,0,8.9,1.4,3.51,"Enrolled",12,0,0,0,23,2.41176470588235
1,1,1,9238,1,1,133.1,1,137,1,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Dropout",12,0,0,4,10,1.94117647058824
1,1,5,9147,1,1,125,1,122.2,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Enrolled",10,3,11.75,0,18,2.41176470588235
1,1,1,9853,1,1,115,1,108,0,0,0,1,0,1,19,0,0,0,12.4,0.5,1.79,"Graduate",14,13,13.1428571428571,0,17,1.94117647058824
2,7,1,9670,1,3,110,1,110,0,0,0,1,0,0,32,0,4,2,13.9,-0.3,0.79,"Graduate",19,16,14.3555555555556,0,25,2.41176470588235
2,39,1,9147,1,1,140,1,127.7,1,0,0,1,0,0,31,0,0,0,7.6,2.6,0.32,"Dropout",10,5,11.25,0,17,1.47058823529412
1,39,1,9500,1,1,100,1,121.3,1,0,0,1,0,0,34,0,0,0,10.8,1.4,1.74,"Enrolled",16,14,11.7057142857142,0,22,2.41176470588235
1,1,3,171,1,1,145,1,140.1,1,0,0,1,0,0,20,0,6,4,8.9,1.4,3.51,"Graduate",23,23,13.7916666666667,0,26,2.41176470588235
1,39,1,9500,1,19,133.1,1,114.8,0,0,0,1,0,0,28,0,0,0,13.9,-0.3,0.79,"Dropout",14,2,10.375,0,25,1.47058823529412
1,44,1,9991,0,39,150,1,150,0,0,0,1,0,0,31,0,2,2,9.4,-0.8,-3.12,"Enrolled",13,13,12.7142857142857,0,16,2.41176470588235
1,1,1,9773,1,1,145,1,131.7,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Enrolled",12,10,12.4583333333333,0,15,2.64705882352941
4,39,1,8014,0,19,133.1,1,110,0,0,0,0,0,0,31,0,0,0,9.4,-0.8,-3.12,"Dropout",12,8,11.2,0,17,1.70588235294118
1,1,3,9773,1,1,110,1,105.5,1,0,0,1,0,0,19,0,0,0,12.4,0.5,1.79,"Graduate",12,11,12.7,0,14,2.88235294117647
1,1,1,9238,1,1,128,1,127.3,1,0,0,1,0,1,19,0,0,0,16.2,0.3,-0.92,"Graduate",12,12,13.1428571428571,0,16,2.17647058823529
2,39,1,9238,1,19,133.1,1,130,1,0,0,1,0,0,31,0,0,0,9.4,-0.8,-3.12,"Enrolled",11,0,0,0,21,1.47058823529412
1,7,1,9085,1,3,130,1,130,0,0,0,1,0,0,34,0,0,0,15.5,2.8,-4.06,"Dropout",12,0,0,0,0,2.41176470588235
1,16,1,9556,1,1,137,1,122.7,1,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Graduate",15,15,15.6803571428571,0,15,1.94117647058824
1,17,2,9254,1,1,123,1,113.9,1,0,0,1,0,0,18,0,0,0,11.1,0.6,2.02,"Graduate",12,12,12.9166666666666,0,12,2.41176470588235
1,1,1,9147,1,1,156,1,151.1,0,0,1,1,1,0,19,0,0,0,16.2,0.3,-0.92,"Graduate",10,10,13.2166666666667,5,18,2.88235294117647
1,17,2,9773,1,1,133.1,1,125.8,1,0,0,0,1,1,22,0,0,0,7.6,2.6,0.32,"Dropout",8,0,0,0,16,2.17647058823529
2,43,1,9670,1,1,100,1,128.2,0,0,0,1,1,0,32,0,6,4,7.6,2.6,0.32,"Graduate",19,14,11.45,0,21,1.47058823529412
1,39,1,9147,1,1,140,1,135.1,0,0,0,1,1,0,61,0,0,0,15.5,2.8,-4.06,"Dropout",10,0,0,0,0,2.17647058823529
1,39,1,9991,0,1,130,1,120.2,1,0,0,1,1,0,30,0,0,0,7.6,2.6,0.32,"Graduate",10,10,11.3,0,12,1.47058823529412
2,39,1,9991,0,1,133.1,1,132.8,0,0,1,0,1,0,45,0,0,0,12.4,0.5,1.79,"Dropout",10,0,0,0,20,1.47058823529412
1,44,1,9003,1,39,140,1,140,0,0,0,1,1,0,20,0,0,0,12.4,0.5,1.79,"Graduate",12,12,13.1190476190475,0,13,2.41176470588235
1,18,5,9500,1,1,137,1,129.3,0,0,0,1,0,0,19,0,0,0,9.4,-0.8,-3.12,"Dropout",15,0,0,0,0,3.35294117647059
1,42,1,9119,1,1,120,1,108.2,1,0,0,1,1,0,26,0,4,4,7.6,2.6,0.32,"Dropout",21,8,11.625,0,25,2.17647058823529
1,17,4,9670,1,1,125,1,125.4,1,0,0,1,1,0,19,0,0,0,7.6,2.6,0.32,"Dropout",10,4,12.1666666666667,0,11,1.47058823529412
1,17,1,9773,1,1,130,1,140.2,0,0,0,1,1,1,19,0,0,0,16.2,0.3,-0.92,"Graduate",12,12,11.8333333333333,0,13,1.94117647058824
1,1,3,9773,1,1,115,1,116.1,1,0,0,1,1,0,19,0,0,0,12.4,0.5,1.79,"Graduate",12,11,12.75,0,13,1.70588235294118
1,1,1,9147,1,1,150,1,137.8,1,0,0,1,1,1,19,0,0,0,16.2,0.3,-0.92,"Graduate",10,10,12.9333333333333,0,12,2.41176470588235
1,1,3,9670,1,1,134,1,128.4,1,0,0,0,1,0,19,0,0,0,7.6,2.6,0.32,"Dropout",9,0,0,0,9,1.70588235294118
1,39,1,9670,1,1,120,1,106,1,0,0,0,1,0,28,0,0,0,7.6,2.6,0.32,"Dropout",10,5,11.5833333333333,1,15,1.47058823529412
1,43,1,9147,1,1,141,1,130.2,0,0,0,1,1,0,24,0,10,10,9.4,-0.8,-3.12,"Graduate",29,29,13.5547619047619,1,30,1.47058823529412
1,1,1,9130,1,1,133,1,126,0,0,0,1,1,0,18,0,0,0,7.6,2.6,0.32,"Graduate",10,8,13.4333333333333,0,12,2.41176470588235
1,1,2,9119,1,1,149,1,141,0,0,0,1,1,0,18,0,0,0,7.6,2.6,0.32,"Enrolled",10,4,12.0833333333333,2,18,1.94117647058824
1,1,1,9773,1,1,121,1,113,1,0,0,1,1,1,18,0,0,0,12.4,0.5,1.79,"Graduate",12,11,10.9333333333333,0,19,2.41176470588235
1,44,1,9003,1,39,120,1,120,0,0,0,1,1,0,21,0,0,0,8.9,1.4,3.51,"Graduate",12,10,12.9,0,18,3.35294117647059
2,39,1,9991,0,1,148,1,130.9,0,0,0,0,1,0,28,0,0,0,12.4,0.5,1.79,"Dropout",10,0,0,0,11,2.17647058823529
1,39,1,9003,1,12,133.1,1,120,0,0,0,1,1,0,58,0,0,0,13.9,-0.3,0.79,"Dropout",12,0,0,0,15,2.41176470588235
2,39,1,9991,0,1,135,1,134.1,1,0,0,0,1,0,49,0,0,0,7.6,2.6,0.32,"Dropout",10,0,0,0,10,1.47058823529412
1,39,1,9119,1,1,150,1,120,0,0,0,1,1,0,24,0,0,0,15.5,2.8,-4.06,"Enrolled",10,5,10.5833333333333,0,15,2.17647058823529
1,43,1,9670,1,1,130,1,114.8,0,0,0,1,1,0,25,0,0,0,7.6,2.6,0.32,"Graduate",10,8,14.25,0,10,1.47058823529412
4,42,1,9147,1,1,133.1,1,123,1,0,0,1,1,0,33,0,0,0,7.6,2.6,0.32,"Dropout",10,1,5,0,10,2.41176470588235
2,39,2,9119,1,19,133.1,1,118,0,0,0,0,1,0,33,0,0,0,9.4,-0.8,-3.12,"Dropout",10,0,0,0,16,2.41176470588235
2,43,1,9853,1,1,110,1,100,0,0,0,1,1,0,40,0,0,0,13.9,-0.3,0.79,"Graduate",6,5,15.75,0,9,2.41176470588235
2,39,1,9991,0,1,170,1,151.1,0,0,0,1,1,0,48,0,0,0,16.2,0.3,-0.92,"Graduate",10,10,11.7053571428571,0,17,2.41176470588235
1,17,3,9119,1,1,120,1,116.9,1,0,1,0,1,0,18,0,0,0,8.9,1.4,3.51,"Enrolled",10,6,11.1666666666667,0,18,2.41176470588235
1,39,1,9500,1,19,133.1,1,106,1,0,0,1,1,0,24,0,0,0,7.6,2.6,0.32,"Graduate",14,12,12.6666666666666,2,14,1.70588235294118
2,1,1,9085,1,1,139,1,127.1,0,0,0,1,1,1,23,0,0,0,10.8,1.4,1.74,"Graduate",10,9,12.525,1,13,2.64705882352941
1,39,1,9991,0,19,133.1,1,155.5,1,0,1,0,1,0,39,0,0,0,10.8,1.4,1.74,"Dropout",10,10,12.6333333333333,0,13,2.64705882352941
1,18,1,9003,1,1,133.1,1,101,0,0,0,1,1,0,21,0,5,3,15.5,2.8,-4.06,"Graduate",20,17,12.075,0,30,1.94117647058824
1,42,1,9119,1,6,120,1,128.2,1,0,0,1,1,0,34,0,4,1,7.6,2.6,0.32,"Dropout",11,6,10.875,0,16,2.41176470588235
2,39,1,9991,0,1,100,1,113,0,0,0,1,1,1,41,0,0,0,8.9,1.4,3.51,"Enrolled",10,9,11.2,0,15,2.88235294117647
1,1,1,9773,1,1,134,1,122.8,0,0,0,1,1,0,18,0,0,0,12.7,3.7,-1.7,"Graduate",12,12,12.25,0,12,1.94117647058824
2,39,1,9991,0,1,130,1,145.6,0,0,0,1,1,0,34,0,0,0,13.9,-0.3,0.79,"Enrolled",10,8,11.2916666666667,0,20,1.94117647058824
1,1,1,9147,1,1,128,1,116.5,0,0,0,1,1,0,19,0,0,0,7.6,2.6,0.32,"Dropout",10,3,13,0,16,2.64705882352941
